SYSTEM_ID,TOTAL_INVOICES,UNPAID_INVOICES,LATE_INVOICES,PERCENTAGE_UNPAID_INVOICES,PERCENTAGE_LATE_INVOICES,MID_YEAR_PCT,FINAL_YEAR_PCT,FROM_ACTIVE,FROM_WITHDRAWN,IS_REINSTATED,Total_Days_Recorded,Present_Days,Attendance_Percentage,RO_PRIM_DESC,RO_SECN_DESC,CHURN
208467,12,0,0,0,0,96,95.3846153846154,1,,0,166,143,86.14,,,0
208693,12,2,2,16.6666666666667,16.6666666666667,84.9230769230769,88.6153846153846,1,,0,166,131,78.92,,,0
208734,12,1,1,8.33333333333333,8.33333333333333,88.9230769230769,89.2307692307692,1,,0,168,147,87.5,,,0
208804,12,0,0,0,0,62.4615384615385,47.5675675675676,1,,0,166,148,89.16,,,0
208931,12,5,6,41.6666666666667,50,86.6666666666667,84.48,1,,0,142,128,90.14,,,0
209124,12,0,0,0,0,81.5384615384615,82.7692307692308,1,,0,161,134,83.23,,,0
209185,12,0,2,0,16.6666666666667,92.6153846153846,94.1538461538462,1,,0,166,159,95.78,,,0
209197,12,0,0,0,0,66.4666666666667,72,1,,0,169,153,90.53,,,0
209198,12,1,0,8.33333333333333,0,94.8571428571429,90.7368421052632,1,,0,147,139,94.56,,,0
209211,12,1,2,8.33333333333333,16.6666666666667,91.0769230769231,90.7692307692308,1,,0,177,161,90.96,,,0
209266,12,0,0,0,0,92.9230769230769,94.4615384615385,1,,0,177,158,89.27,,,0
209345,12,0,2,0,16.6666666666667,81.5384615384615,88,1,,0,140,133,95,,,0
209390,12,4,5,33.3333333333333,41.6666666666667,83.3846153846154,82.4,1,,0,146,124,84.93,,,0
209436,12,0,0,0,0,91.0769230769231,96.9230769230769,1,,0,130,122,93.85,,,0
209630,12,0,0,0,0,82.1538461538462,82.88,1,,0,140,139,99.29,,,0
209718,12,2,3,16.6666666666667,25,92.3076923076923,95.3846153846154,1,,0,177,153,86.44,,,0
209790,12,0,0,0,0,95.6923076923077,97.5384615384616,1,,0,168,152,90.48,,,0
210052,12,0,0,0,0,96.6153846153846,98.1538461538462,1,,0,168,161,95.83,,,0
210069,12,0,1,0,8.33333333333333,83.0769230769231,91.6923076923077,1,,0,115,110,95.65,,,0
210159,11,1,1,9.09090909090909,9.09090909090909,90.1538461538462,95.3846153846154,1,,0,172,170,98.84,,,0
210162,12,1,1,8.33333333333333,8.33333333333333,85.8461538461539,88,1,,0,177,151,85.31,,,0
210229,12,0,0,0,0,74.7692307692308,81.2307692307692,1,,0,177,141,79.66,,,0
210336,12,0,2,0,16.6666666666667,94.4615384615385,94.1538461538462,1,,0,175,171,97.71,,,0
210450,12,2,2,16.6666666666667,16.6666666666667,76.3076923076923,88.3076923076923,1,,0,161,143,88.82,,,0
210745,12,1,1,8.33333333333333,8.33333333333333,90.1538461538462,93.5384615384615,1,,0,177,153,86.44,,,0
210775,17,0,0,0,0,56.32,61.2972972972973,1,,0,164,147,89.63,,,0
210872,12,0,0,0,0,77.2413793103448,81.6842105263158,1,,0,162,106,65.43,,,0
211172,12,0,1,0,8.33333333333333,93.8461538461538,92.6153846153846,1,,0,166,156,93.98,,,0
211187,12,1,1,8.33333333333333,8.33333333333333,93.4285714285714,92.421052631579,1,,0,162,152,93.83,,,0
211470,12,0,0,0,0,98.1538461538462,99.0769230769231,1,,0,175,171,97.71,,,0
211585,12,2,2,16.6666666666667,16.6666666666667,90.1538461538462,91.3846153846154,1,,0,176,170,96.59,,,0
211669,12,0,0,0,0,90.1538461538462,86.08,1,,0,169,165,97.63,,,0
211670,12,2,1,16.6666666666667,8.33333333333333,94.7692307692308,98.1538461538462,1,,0,161,155,96.27,,,0
212115,12,0,1,0,8.33333333333333,73.2972972972973,77.9591836734694,1,,0,159,151,94.97,,,0
212157,37,17,19,45.945945945946,51.3513513513514,69.7142857142857,62.9473684210526,1,1,1,294,234,79.59,Initiated By School ,Unreachable ,1
212304,12,0,0,0,0,85.8461538461539,92,1,,0,140,128,91.43,,,0
212682,12,0,0,0,0,92.9230769230769,94.1538461538462,1,,0,177,157,88.7,,,0
212760,12,2,2,16.6666666666667,16.6666666666667,61.12,64.8648648648649,1,,0,168,139,82.74,,,0
212869,12,0,0,0,0,89.7142857142857,88.5263157894737,1,,0,157,148,94.27,,,0
212942,12,2,2,16.6666666666667,16.6666666666667,73.5384615384616,77.2307692307692,1,,0,145,138,95.17,,,0
213142,12,1,2,8.33333333333333,16.6666666666667,94.7692307692308,92.6153846153846,1,,0,166,153,92.17,,,0
213197,12,0,0,0,0,96.3076923076923,92,1,,0,178,161,90.45,,,0
213256,12,1,6,8.33333333333333,50,81.4,79.5,1,,0,159,134,84.28,,,0
213358,12,3,3,25,25,86.8571428571429,82.5263157894737,1,,0,165,132,80,,,0
213813,25,0,5,0,20,84.9230769230769,87.3846153846154,1,1,1,322,296,91.93,Initiated By School ,Unreachable ,1
213843,12,0,0,0,0,94.1538461538462,92.64,1,,0,167,157,94.01,,,0
213864,37,16,17,43.2432432432432,45.945945945946,76.9230769230769,66.88,1,1,1,334,302,90.42,Others,IA,1
213864,37,16,17,43.2432432432432,45.945945945946,76.9230769230769,66.88,1,1,1,334,302,90.42,Initiated By School ,Unreachable ,1
213864,37,16,17,43.2432432432432,45.945945945946,76.9230769230769,66.88,1,1,1,334,302,90.42,Initiated By School ,Unreachable ,1
213864,37,16,17,43.2432432432432,45.945945945946,76.9230769230769,66.88,1,1,1,334,302,90.42,Initiated By School ,Unreachable ,1
213975,12,0,0,0,0,61.3333333333333,65.6666666666667,1,,0,161,158,98.14,,,0
214146,12,0,1,0,8.33333333333333,66.2702702702703,77.8775510204082,1,,0,171,162,94.74,,,0
214216,12,0,0,0,0,93.2307692307692,96.3076923076923,1,,0,161,154,95.65,,,0
214373,12,1,1,8.33333333333333,8.33333333333333,90.1538461538462,91.04,1,,0,169,148,87.57,,,0
214430,12,0,2,0,16.6666666666667,94.7692307692308,92.9230769230769,1,,0,161,152,94.41,,,0
214544,12,2,3,16.6666666666667,25,79.9333333333333,82.4827586206897,1,,0,144,137,95.14,,,0
214583,12,0,0,0,0,91.3846153846154,96.3076923076923,1,,0,161,144,89.44,,,0
214615,12,0,1,0,8.33333333333333,83.6923076923077,86.72,1,,0,118,108,91.53,,,0
214675,10,0,0,0,0,70.4615384615385,83.6923076923077,1,,0,115,105,91.3,,,0
214994,12,0,0,0,0,88.3076923076923,93.2307692307692,1,,0,161,149,92.55,,,0
215127,12,2,1,16.6666666666667,8.33333333333333,44.9230769230769,48.6486486486487,1,,0,166,122,73.49,,,0
215526,12,0,1,0,8.33333333333333,62.7692307692308,73.5384615384616,1,,0,140,104,74.29,,,0
215640,12,3,4,25,33.3333333333333,90.2702702702703,83.1578947368421,1,,0,163,134,82.21,,,0
215641,12,0,0,0,0,88.3,91.8,1,,0,159,135,84.91,,,0
215807,12,0,1,0,8.33333333333333,89.2307692307692,87.6923076923077,1,,0,157,101,64.33,,,0
215885,37,4,5,10.8108108108108,13.5135135135135,49.44,57.8378378378378,1,1,1,336,296,88.1,Initiated By School ,Unreachable ,1
215886,12,2,1,16.6666666666667,8.33333333333333,55.6923076923077,61.2972972972973,1,,0,156,120,76.92,,,0
215898,37,13,27,35.1351351351351,72.972972972973,88.6153846153846,91.3846153846154,1,1,1,332,288,86.75,Others,IA,1
215898,37,13,27,35.1351351351351,72.972972972973,88.6153846153846,91.3846153846154,1,1,1,332,288,86.75,Initiated By School ,Unreachable ,1
216219,37,13,36,35.1351351351351,97.2972972972973,56.3,55.7,1,1,1,320,240,75,Initiated By School ,Unreachable ,1
216323,37,6,37,16.2162162162162,100,47,66.72,1,1,1,290,176,60.69,Initiated By School ,Unreachable ,1
216323,37,6,37,16.2162162162162,100,47,66.72,1,1,1,290,176,60.69,Initiated By School ,Unreachable ,1
216416,12,0,0,0,0,67.3333333333333,66,1,,0,155,128,82.58,,,0
216450,12,0,0,0,0,97.5384615384616,96.9230769230769,1,,0,166,160,96.39,,,0
216451,12,0,0,0,0,92.9230769230769,97.5384615384616,1,,0,168,149,88.69,,,0
216495,12,5,5,41.6666666666667,41.6666666666667,91.4666666666667,90.1333333333333,1,,0,162,144,88.89,,,0
216646,12,1,2,8.33333333333333,16.6666666666667,61.125,63.9,1,,0,166,134,80.72,,,0
216729,12,2,3,16.6666666666667,25,93.8461538461538,94.1538461538462,1,,0,168,140,83.33,,,0
216749,12,0,0,0,0,85.5384615384616,89.8461538461538,1,,0,140,134,95.71,,,0
216752,12,0,0,0,0,76.3076923076923,82.7692307692308,1,,0,124,115,92.74,,,0
216860,12,1,1,8.33333333333333,8.33333333333333,94.1538461538462,94.1538461538462,1,,0,170,147,86.47,,,0
217308,12,0,2,0,16.6666666666667,82.4615384615385,83.6923076923077,1,,0,162,156,96.3,,,0
217310,12,5,6,41.6666666666667,50,78.1538461538462,84.6153846153846,1,,0,165,151,91.52,,,0
217319,37,6,5,16.2162162162162,13.5135135135135,60.4,62.2,1,1,1,306,250,81.7,Others,IA,1
217378,12,3,2,25,16.6666666666667,97.2307692307692,97.2307692307692,1,,0,168,150,89.29,,,0
217577,12,0,0,0,0,77.5384615384615,80.9230769230769,1,,0,177,98,55.37,,,0
217725,11,1,1,9.09090909090909,9.09090909090909,87.0769230769231,91.0769230769231,1,,0,161,148,91.93,,,0
217999,12,0,0,0,0,79.3846153846154,80,1,,0,146,140,95.89,,,0
218000,12,0,0,0,0,81.6551724137931,83.6551724137931,1,,0,157,143,91.08,,,0
218005,12,4,5,33.3333333333333,41.6666666666667,74.1538461538462,74.08,1,,0,118,106,89.83,,,0
218267,12,0,0,0,0,90.7692307692308,90.7692307692308,1,,0,161,139,86.34,,,0
218288,12,3,5,25,41.6666666666667,91.0769230769231,94.4615384615385,1,,0,161,149,92.55,,,0
218343,12,3,4,25,33.3333333333333,80.6153846153846,88.6153846153846,1,,0,161,138,85.71,,,0
218346,12,6,5,50,41.6666666666667,52.9230769230769,51.52,1,,0,151,133,88.08,,,0
218382,25,12,13,48,52,70.4615384615385,67.027027027027,1,1,1,332,216,65.06,Initiated By School ,Unreachable ,1
218432,10,0,0,0,0,71.8,73.9310344827586,1,,0,122,103,84.43,,,0
218549,12,0,0,0,0,60.3076923076923,68,1,,0,124,97,78.23,,,0
218874,12,1,3,8.33333333333333,25,93.4,94.8571428571429,1,,0,155,141,90.97,,,0
218890,12,0,2,0,16.6666666666667,89.8461538461538,84,1,,0,169,156,92.31,,,0
218929,12,5,4,41.6666666666667,33.3333333333333,83.6923076923077,88.6153846153846,1,,0,175,161,92,,,0
219128,12,1,1,8.33333333333333,8.33333333333333,91.6923076923077,90.1538461538462,1,,0,140,132,94.29,,,0
219160,12,0,0,0,0,64.8,65.2972972972973,1,,0,171,144,84.21,,,0
219231,33,10,27,30.3030303030303,81.8181818181818,60.6153846153846,60.5405405405406,1,1,1,342,308,90.06,Others,IA,1
219231,33,10,27,30.3030303030303,81.8181818181818,60.6153846153846,60.5405405405406,1,1,1,342,308,90.06,Initiated By School ,Unreachable ,1
219231,33,10,27,30.3030303030303,81.8181818181818,60.6153846153846,60.5405405405406,1,1,1,342,308,90.06,Initiated By School ,Unreachable ,1
219231,33,10,27,30.3030303030303,81.8181818181818,60.6153846153846,60.5405405405406,1,1,1,342,308,90.06,Initiated By School ,Unreachable ,1
219374,12,0,0,0,0,87.8571428571429,85.5789473684211,1,,0,160,147,91.88,,,0
219397,33,17,24,51.5151515151515,72.7272727272727,67.0769230769231,66.88,1,1,1,262,252,96.18,Others,IA,1
219397,33,17,24,51.5151515151515,72.7272727272727,67.0769230769231,66.88,1,1,1,262,252,96.18,Initiated By School ,Unreachable ,1
219397,33,17,24,51.5151515151515,72.7272727272727,67.0769230769231,66.88,1,1,1,262,252,96.18,Initiated By School ,Unreachable ,1
219397,33,17,24,51.5151515151515,72.7272727272727,67.0769230769231,66.88,1,1,1,262,252,96.18,Initiated By School ,Unreachable ,1
219678,37,11,13,29.7297297297297,35.1351351351351,53.0275229357798,72.972972972973,1,1,1,336,198,58.93,Others,IA,1
220084,12,0,0,0,0,60.6153846153846,59.04,1,,0,167,159,95.21,,,0
220766,12,0,0,0,0,95.4285714285714,96.2105263157895,1,,0,151,129,85.43,,,0
221229,12,0,0,0,0,91.3513513513514,88,1,,0,156,148,94.87,,,0
221231,12,0,0,0,0,89.2307692307692,92.5405405405405,1,,0,171,160,93.57,,,0
221717,12,0,1,0,8.33333333333333,74.2857142857143,68.2105263157895,1,,0,163,126,77.3,,,0
221859,32,3,7,9.375,21.875,63.6923076923077,64.7567567567568,1,1,1,332,232,69.88,Initiated By School ,Unreachable ,1
221969,37,13,21,35.1351351351351,56.7567567567568,68.9,69.1,1,1,1,324,280,86.42,Others,IA,1
221969,37,13,21,35.1351351351351,56.7567567567568,68.9,69.1,1,1,1,324,280,86.42,Initiated By School ,Unreachable ,1
221969,37,13,21,35.1351351351351,56.7567567567568,68.9,69.1,1,1,1,324,280,86.42,Initiated By School ,Unreachable ,1
221969,37,13,21,35.1351351351351,56.7567567567568,68.9,69.1,1,1,1,324,280,86.42,Initiated By School ,Unreachable ,1
222545,37,11,21,29.7297297297297,56.7567567567568,76.7142857142857,79.2631578947369,1,1,1,326,272,83.44,Others,IA,1
222545,37,11,21,29.7297297297297,56.7567567567568,76.7142857142857,79.2631578947369,1,1,1,326,272,83.44,Initiated By School ,Unreachable ,1
222545,37,11,21,29.7297297297297,56.7567567567568,76.7142857142857,79.2631578947369,1,1,1,326,272,83.44,Initiated By School ,Unreachable ,1
222545,37,11,21,29.7297297297297,56.7567567567568,76.7142857142857,79.2631578947369,1,1,1,326,272,83.44,Initiated By School ,Unreachable ,1
222897,12,2,2,16.6666666666667,16.6666666666667,83.0769230769231,88,1,,0,168,148,88.1,,,0
223162,12,0,0,0,0,95.3846153846154,96.3076923076923,1,,0,175,165,94.29,,,0
223238,12,0,0,0,0,78.9,82.3,1,,0,166,150,90.36,,,0
223941,34,15,16,44.1176470588235,47.0588235294118,62.158273381295,60.8421052631579,1,1,1,320,270,84.38,Others,IA,1
224061,12,3,2,25,16.6666666666667,92.9230769230769,92.9230769230769,1,,0,168,159,94.64,,,0
224564,12,0,0,0,0,63.0769230769231,58.7027027027027,1,,0,171,160,93.57,,,0
225229,12,0,0,0,0,62.4827586206897,59.8620689655173,1,,0,169,162,95.86,,,0
225338,12,0,0,0,0,70.3,75.7142857142857,1,,0,157,134,85.35,,,0
225487,12,3,2,25,16.6666666666667,92.9230769230769,93.2307692307692,1,,0,177,168,94.92,,,0
225523,13,3,6,23.0769230769231,46.1538461538462,56.8965517241379,61.4285714285714,1,,0,172,125,72.67,,,0
225622,12,3,3,25,25,67.0769230769231,62.88,1,,0,168,136,80.95,,,0
225734,11,0,0,0,0,92,90.88,1,,0,130,120,92.31,,,0
226344,12,0,0,0,0,89.2307692307692,87.0769230769231,1,,0,170,159,93.53,,,0
226555,12,0,0,0,0,80.9230769230769,91.3846153846154,1,,0,140,132,94.29,,,0
226821,12,0,0,0,0,54.1538461538462,48.8648648648649,1,,0,166,164,98.8,,,0
226989,12,0,0,0,0,86.4615384615385,91.6923076923077,1,,0,173,163,94.22,,,0
226990,12,0,0,0,0,92.6153846153846,92,1,,0,170,150,88.24,,,0
227361,12,1,0,8.33333333333333,0,72.6153846153846,85.76,1,,0,169,133,78.7,,,0
227391,12,5,6,41.6666666666667,50,71.3846153846154,76.3076923076923,1,,0,168,120,71.43,,,0
227528,12,0,0,0,0,96.6153846153846,96.3076923076923,1,,0,168,156,92.86,,,0
227713,12,2,1,16.6666666666667,8.33333333333333,83.3846153846154,85.8461538461539,1,,0,168,151,89.88,,,0
227897,12,1,1,8.33333333333333,8.33333333333333,87.6923076923077,91.6923076923077,1,,0,173,162,93.64,,,0
228370,12,0,0,0,0,93.2307692307692,96.6153846153846,1,,0,170,151,88.82,,,0
229043,14,0,0,0,0,96.6153846153846,95.6923076923077,1,,0,168,160,95.24,,,0
229070,12,0,0,0,0,96.2857142857143,92.5263157894737,1,,0,147,134,91.16,,,0
229149,12,0,0,0,0,97.2307692307692,99.3846153846154,1,,0,177,167,94.35,,,0
229281,12,4,3,33.3333333333333,25,51.6666666666667,62.6666666666667,1,,0,157,113,71.97,,,0
229837,12,0,1,0,8.33333333333333,93.8461538461538,97.2307692307692,1,,0,177,161,90.96,,,0
229996,37,11,15,29.7297297297297,40.5405405405405,59.4666666666667,73.8666666666667,1,1,1,342,262,76.61,Initiated By School ,Unreachable ,1
230014,12,1,1,8.33333333333333,8.33333333333333,76.1081081081081,78.0408163265306,1,,0,172,128,74.42,,,0
230153,12,0,0,0,0,84.6153846153846,86.7692307692308,1,,0,178,152,85.39,,,0
230803,12,0,0,0,0,66.4666666666667,73.5862068965517,1,,0,171,139,81.29,,,0
230862,12,0,0,0,0,96.7142857142857,97.0526315789474,1,,0,169,162,95.86,,,0
231113,12,3,3,25,25,56,61.8461538461539,1,,0,140,113,80.71,,,0
231158,12,0,0,0,0,87.3846153846154,83.84,1,,0,146,129,88.36,,,0
231227,12,0,0,0,0,81.6216216216216,82.5806451612903,1,,0,148,129,87.16,,,0
231228,12,0,0,0,0,73.8461538461539,68.1081081081081,1,,0,163,133,81.6,,,0
231310,12,1,1,8.33333333333333,8.33333333333333,70.7692307692308,68.16,1,,0,118,100,84.75,,,0
231405,12,2,3,16.6666666666667,25,46.8571428571429,49.3684210526316,1,,0,150,100,66.67,,,0
231450,12,2,4,16.6666666666667,33.3333333333333,84.9230769230769,87.0769230769231,1,,0,161,142,88.2,,,0
231468,12,1,1,8.33333333333333,8.33333333333333,70.4864864864865,75.3917050691244,1,,0,171,154,90.06,,,0
231798,12,2,2,16.6666666666667,16.6666666666667,74.5192307692308,78,1,,0,171,143,83.63,,,0
231958,12,0,0,0,0,74.4615384615385,87.04,1,,0,146,132,90.41,,,0
232182,12,0,0,0,0,88.7142857142857,84.6315789473684,1,,0,160,156,97.5,,,0
232259,12,1,3,8.33333333333333,25,60.48,61.6216216216216,1,,0,171,134,78.36,,,0
232315,12,1,2,8.33333333333333,16.6666666666667,60.2857142857143,48.7368421052632,1,,0,154,127,82.47,,,0
232379,37,12,14,32.4324324324324,37.8378378378378,47.1428571428571,39.0526315789474,1,1,1,338,242,71.6,Others,IA,1
232379,37,12,14,32.4324324324324,37.8378378378378,47.1428571428571,39.0526315789474,1,1,1,338,242,71.6,Initiated By School ,Unreachable ,1
232630,12,0,0,0,0,57.76,68.1081081081081,1,,0,171,150,87.72,,,0
232926,12,0,0,0,0,81.5384615384615,76.48,1,,0,169,154,91.12,,,0
232979,12,0,0,0,0,86.2702702702703,89.8775510204082,1,,0,154,128,83.12,,,0
232980,12,0,0,0,0,65.76,67.8918918918919,1,,0,164,131,79.88,,,0
233120,12,6,6,50,50,65.9,70.3,1,,0,164,120,73.17,,,0
233125,34,18,21,52.9411764705882,61.7647058823529,48.9230769230769,41.5135135135135,1,1,1,312,256,82.05,Others,IA,1
233470,12,0,0,0,0,68.6486486486487,67.8367346938776,1,,0,154,143,92.86,,,0
233606,12,0,0,0,0,85.8571428571429,84.3157894736842,1,,0,159,136,85.53,,,0
233708,12,4,5,33.3333333333333,41.6666666666667,68,64,1,,0,171,119,69.59,,,0
233953,12,0,0,0,0,70.3448275862069,73.5172413793104,1,,0,162,143,88.27,,,0
233999,12,1,1,8.33333333333333,8.33333333333333,86.6,94.2,1,,0,166,152,91.57,,,0
234000,12,1,1,8.33333333333333,8.33333333333333,83.7142857142857,80.7368421052632,1,,0,163,144,88.34,,,0
234001,12,1,1,8.33333333333333,8.33333333333333,90,79.5789473684211,1,,0,163,145,88.96,,,0
234492,12,1,1,8.33333333333333,8.33333333333333,78.1538461538462,78.24,1,,0,145,116,80,,,0
234743,25,8,11,32,44,74.8333333333333,84.3157894736842,1,1,1,318,234,73.58,Initiated By School ,Unreachable ,1
235004,34,9,11,26.4705882352941,32.3529411764706,75.3846153846154,76.6153846153846,1,1,1,314,294,93.63,Others,IA,1
235152,23,4,9,17.3913043478261,39.1304347826087,73.4,78.9655172413793,1,1,1,334,308,92.22,Initiated By School ,Unreachable ,1
235981,12,0,0,0,0,90.7692307692308,94.1538461538462,1,,0,124,120,96.77,,,0
236089,14,0,0,0,0,85.6,93.1428571428571,1,,0,152,106,69.74,,,0
236090,12,1,0,8.33333333333333,0,74.5714285714286,72.1052631578947,1,,0,154,136,88.31,,,0
236203,12,0,0,0,0,62.2,58.7586206896552,1,,0,171,125,73.1,,,0
236393,12,0,0,0,0,76.3076923076923,73.8461538461539,1,,0,115,103,89.57,,,0
236471,12,0,0,0,0,93.2307692307692,96.3076923076923,1,,0,177,172,97.18,,,0
236923,11,1,2,9.09090909090909,18.1818181818182,96.9230769230769,99.0769230769231,1,,0,138,93,67.39,,,0
236961,12,0,3,0,25,93.2307692307692,93.5384615384615,1,,0,166,132,79.52,,,0
237340,37,13,27,35.1351351351351,72.972972972973,90.88,93.4054054054054,1,1,1,300,286,95.33,Others,IA,1
237340,37,13,27,35.1351351351351,72.972972972973,90.88,93.4054054054054,1,1,1,300,286,95.33,Initiated By School ,Unreachable ,1
237340,37,13,27,35.1351351351351,72.972972972973,90.88,93.4054054054054,1,1,1,300,286,95.33,Initiated By School ,Unreachable ,1
237586,12,0,0,0,0,60.4666666666667,57.3103448275862,1,,0,171,136,79.53,,,0
237616,12,0,2,0,16.6666666666667,78.1538461538462,82.4615384615385,1,,0,124,102,82.26,,,0
237668,12,3,3,25,25,70.7692307692308,69.44,1,,0,140,130,92.86,,,0
238147,12,0,1,0,8.33333333333333,92.9230769230769,92.6153846153846,1,,0,140,136,97.14,,,0
238172,12,4,4,33.3333333333333,33.3333333333333,72.0666666666667,76.0666666666667,1,,0,171,164,95.91,,,0
238298,12,0,1,0,8.33333333333333,93.2307692307692,93.8461538461538,1,,0,168,154,91.67,,,0
238305,12,4,4,33.3333333333333,33.3333333333333,66.7692307692308,77.2307692307692,1,,0,115,89,77.39,,,0
239226,12,0,0,0,0,97.5384615384616,97.8461538461539,1,,0,168,162,96.43,,,0
239355,12,0,0,0,0,85.8461538461539,86.4615384615385,1,,0,124,100,80.65,,,0
239535,12,2,2,16.6666666666667,16.6666666666667,68,76.8,1,,0,142,111,78.17,,,0
239571,12,0,0,0,0,66.56,65.5135135135135,1,,0,153,114,74.51,,,0
239843,12,1,2,8.33333333333333,16.6666666666667,97.8461538461539,98.08,1,,0,169,154,91.12,,,0
239964,12,0,0,0,0,75.0769230769231,73.28,1,,0,146,130,89.04,,,0
239965,12,0,0,0,0,76.2857142857143,70.9473684210526,1,,0,165,143,86.67,,,0
240339,12,1,2,8.33333333333333,16.6666666666667,95.0769230769231,93.76,1,,0,169,155,91.72,,,0
240416,12,0,0,0,0,92.6153846153846,97.2307692307692,1,,0,177,130,73.45,,,0
240682,14,0,1,0,7.14285714285714,88,85.8461538461539,1,,0,168,143,85.12,,,0
240945,12,1,1,8.33333333333333,8.33333333333333,67.1666666666667,65.5135135135135,1,,0,164,134,81.71,,,0
241913,12,4,3,33.3333333333333,25,95.3846153846154,95.0769230769231,1,,0,173,146,84.39,,,0
242009,12,0,0,0,0,73.6666666666667,66.4,1,,0,137,132,96.35,,,0
242099,12,1,0,8.33333333333333,0,92.3076923076923,94.4615384615385,1,,0,178,168,94.38,,,0
242162,12,2,1,16.6666666666667,8.33333333333333,91,89.92,1,,0,137,120,87.59,,,0
242240,12,3,3,25,25,93.8461538461538,97.5384615384616,1,,0,173,141,81.5,,,0
242345,12,1,2,8.33333333333333,16.6666666666667,72.6153846153846,71.68,1,,0,117,101,86.32,,,0
242540,12,1,1,8.33333333333333,8.33333333333333,79.0769230769231,90.1538461538462,1,,0,130,122,93.85,,,0
242682,12,0,0,0,0,79.4285714285714,77.4736842105263,1,,0,163,152,93.25,,,0
242695,37,4,22,10.8108108108108,59.4594594594595,93.8461538461538,92,1,1,1,332,312,93.98,Others,IA,1
242824,12,5,5,41.6666666666667,41.6666666666667,95.0769230769231,95.6923076923077,1,,0,168,134,79.76,,,0
243077,12,0,1,0,8.33333333333333,63.2432432432432,65.469387755102,1,,0,172,145,84.3,,,0
243618,12,2,1,16.6666666666667,8.33333333333333,88.6153846153846,89.8461538461538,1,,0,178,143,80.34,,,0
243642,12,3,4,25,33.3333333333333,56.16,64.1081081081081,1,,0,170,122,71.76,,,0
243658,12,0,0,0,0,92,92.6153846153846,1,,0,173,169,97.69,,,0
243947,37,12,34,32.4324324324324,91.8918918918919,83.4285714285714,81.0526315789474,1,1,1,310,274,88.39,Others,IA,1
243947,37,12,34,32.4324324324324,91.8918918918919,83.4285714285714,81.0526315789474,1,1,1,310,274,88.39,Initiated By School ,Unreachable ,1
244026,12,0,0,0,0,91.0769230769231,90.4,1,,0,169,147,86.98,,,0
244062,12,2,4,16.6666666666667,33.3333333333333,94.7692307692308,96,1,,0,170,121,71.18,,,0
244131,12,1,1,8.33333333333333,8.33333333333333,96.4,96,1,,0,160,135,84.38,,,0
244786,12,1,1,8.33333333333333,8.33333333333333,92.1081081081081,93.3877551020408,1,,0,154,129,83.77,,,0
244940,12,0,0,0,0,93.5384615384615,96,1,,0,170,155,91.18,,,0
245512,12,0,0,0,0,89.7,86.1,1,,0,160,139,86.88,,,0
245951,12,1,0,8.33333333333333,0,92.6,89.6,1,,0,160,135,84.38,,,0
246141,12,5,5,41.6666666666667,41.6666666666667,80.25,72.875,1,,0,162,116,71.6,,,0
246219,12,0,0,0,0,79.5555555555556,76,1,,0,159,132,83.02,,,0
246577,12,1,1,8.33333333333333,8.33333333333333,95.4285714285714,94.7368421052632,1,,0,160,150,93.75,,,0
246663,12,0,0,0,0,89.4285714285714,89.5789473684211,1,,0,165,156,94.55,,,0
246710,37,8,12,21.6216216216216,32.4324324324324,83.2857142857143,77.6842105263158,1,1,1,320,290,90.62,Initiated By School ,Unreachable ,1
246726,12,0,0,0,0,81,79.6842105263158,1,,0,160,141,88.12,,,0
246742,12,0,0,0,0,90.3,88.6,1,,0,160,134,83.75,,,0
246748,14,0,0,0,0,94,96.1666666666667,1,,0,148,147,99.32,,,0
246773,12,0,1,0,8.33333333333333,63.3846153846154,60.6153846153846,1,,0,124,117,94.35,,,0
246795,12,5,5,41.6666666666667,41.6666666666667,94.4615384615385,96.9230769230769,1,,0,170,158,92.94,,,0
246822,12,0,1,0,8.33333333333333,83.0769230769231,82.1538461538462,1,,0,173,100,57.8,,,0
246911,12,1,1,8.33333333333333,8.33333333333333,95.3846153846154,98.4615384615385,1,,0,177,159,89.83,,,0
246915,12,0,0,0,0,91.3846153846154,88.1081081081081,1,,0,166,157,94.58,,,0
246982,12,1,0,8.33333333333333,0,82.7692307692308,82.56,1,,0,169,159,94.08,,,0
247053,12,0,0,0,0,68.6666666666667,73.3333333333333,1,,0,161,151,93.79,,,0
247070,12,0,0,0,0,84.6,85.4,1,,0,167,158,94.61,,,0
247114,12,1,1,8.33333333333333,8.33333333333333,88.2,85.1034482758621,1,,0,171,159,92.98,,,0
247153,11,0,2,0,18.1818181818182,84.3076923076923,92.6153846153846,1,,0,169,143,84.62,,,0
247200,12,0,4,0,33.3333333333333,88.4285714285714,86,1,,0,160,138,86.25,,,0
247363,12,0,0,0,0,88,92.5333333333333,1,,0,173,172,99.42,,,0
247366,12,5,4,41.6666666666667,33.3333333333333,63.3846153846154,64.8648648648649,1,,0,171,133,77.78,,,0
247648,34,11,10,32.3529411764706,29.4117647058824,73.2307692307692,75.6923076923077,1,1,1,248,224,90.32,Others,IA,1
247656,12,0,1,0,8.33333333333333,75.3846153846154,71.36,1,,0,148,139,93.92,,,0
247785,12,1,1,8.33333333333333,8.33333333333333,83.36,77.945945945946,1,,0,170,161,94.71,,,0
